ThermodayNum;DatePoseX;DateF;DateTime;HeureNum;HeureFactor;mois;annee;nightday;DateNum;Surface;Shelter;MeanNR;Day;Heat_Day;SMR_VB;EWL_VB;SMR_VS;EWL_VS;SMR_VA;EWL_VA;SMR_VL;EWL_VL;SMR_VAm;EWL_VAm
46;15/08/2003;15/08/2003;15/08/2003 03:01;3;03:01;aoû;2003;N;47;21.5;22.5;22.75;14/08/2003;HD;;;;;;;;;;
46;15/08/2003;15/08/2003;15/08/2003 04:01;4;04:01;aoû;2003;N;47;21;23;22.41666667;14/08/2003;HD;;;;;;;;;;
46;15/08/2003;15/08/2003;15/08/2003 05:01;5;05:01;aoû;2003;N;47;21;22.5;22.16666667;14/08/2003;HD;;;;;;;;;;
46;15/08/2003;15/08/2003;15/08/2003 06:01;6;06:01;aoû;2003;N;47;20.5;22.5;21.83333333;14/08/2003;HD;;;;;;;;;;
46;15/08/2003;15/08/2003;15/08/2003 07:01;7;07:01;aoû;2003;N;47;20;22.5;22;14/08/2003;HD;;;;;;;;;;
46;15/08/2003;15/08/2003;15/08/2003 08:01;8;08:01;aoû;2003;N;47;21;22.5;21.83333333;14/08/2003;HD;;;;;;;;;;
47;15/08/2003;15/08/2003;15/08/2003 09:01;9;09:01;aoû;2003;D;47;21.5;22.5;21.75;15/08/2003;HD;;;;;;;;;;
47;15/08/2003;15/08/2003;15/08/2003 10:01;10;10:01;aoû;2003;D;47;25.5;22.5;22.75;15/08/2003;HD;;;;;;;;;;
47;15/08/2003;15/08/2003;15/08/2003 11:01;11;11:01;aoû;2003;D;47;35.5;22.5;26.25;15/08/2003;HD;;;;;;;;;;
47;15/08/2003;15/08/2003;15/08/2003 12:01;12;12:01;aoû;2003;D;47;32;22.5;24.75;15/08/2003;HD;;;;;;;;;;
47;15/08/2003;15/08/2003;15/08/2003 13:01;13;13:01;aoû;2003;D;47;33;22.5;24.66666667;15/08/2003;HD;;;;;;;;;;
47;15/08/2003;15/08/2003;15/08/2003 14:01;14;14:01;aoû;2003;D;47;31.5;23;25.25;15/08/2003;HD;;;;;;;;;;
47;15/08/2003;15/08/2003;15/08/2003 15:01;15;15:01;aoû;2003;D;47;35;23;26.91666667;15/08/2003;HD;;;;;;;;;;
47;15/08/2003;15/08/2003;15/08/2003 16:01;16;16:01;aoû;2003;D;47;33;23;29.75;15/08/2003;HD;;;;;;;;;;
47;15/08/2003;15/08/2003;15/08/2003 17:01;17;17:01;aoû;2003;D;47;38;23;30.58333333;15/08/2003;HD;;;;;;;;;;
47;15/08/2003;15/08/2003;15/08/2003 18:01;18;18:01;aoû;2003;D;47;35;23.5;29.41666667;15/08/2003;HD;;;;;;;;;;
47;15/08/2003;15/08/2003;15/08/2003 19:01;19;19:01;aoû;2003;D;47;34.5;23.5;29.66666667;15/08/2003;HD;;;;;;;;;;
47;15/08/2003;15/08/2003;15/08/2003 20:01;20;20:01;aoû;2003;D;47;26.5;23.5;27.91666667;15/08/2003;HD;;;;;;;;;;
47;15/08/2003;15/08/2003;15/08/2003 21:01;21;21:01;aoû;2003;D;47;22.5;23;25.58333333;15/08/2003;HD;;;;;;;;;;
47;15/08/2003;15/08/2003;15/08/2003 22:01;22;22:01;aoû;2003;N;47;20;23;23.66666667;15/08/2003;HD;;;;;;;;;;
47;15/08/2003;15/08/2003;15/08/2003 23:01;23;23:01;aoû;2003;N;47;19;23;22.91666667;15/08/2003;HD;;;;;;;;;;
47;16/08/2003;16/08/2003;16/08/2003 00:01;0;00:01;aoû;2003;N;48;18;22.5;22.66666667;15/08/2003;HD;;;;;;;;;;
47;16/08/2003;16/08/2003;16/08/2003 01:01;1;01:01;aoû;2003;N;48;17.5;22.5;22.25;15/08/2003;HD;;;;;;;;;;
47;16/08/2003;16/08/2003;16/08/2003 02:01;2;02:01;aoû;2003;N;48;17;22.5;21.75;15/08/2003;HD;;;;;;;;;;
47;16/08/2003;16/08/2003;16/08/2003 03:01;3;03:01;aoû;2003;N;48;18;22;21.33333333;15/08/2003;HD;;;;;;;;;;
47;16/08/2003;16/08/2003;16/08/2003 04:01;4;04:01;aoû;2003;N;48;18;22;21.33333333;15/08/2003;HD;;;;;;;;;;
47;16/08/2003;16/08/2003;16/08/2003 05:01;5;05:01;aoû;2003;N;48;17;22;21.08333333;15/08/2003;HD;;;;;;;;;;
47;16/08/2003;16/08/2003;16/08/2003 06:01;6;06:01;aoû;2003;N;48;17;21.5;20.91666667;15/08/2003;HD;;;;;;;;;;
47;16/08/2003;16/08/2003;16/08/2003 07:01;7;07:01;aoû;2003;N;48;16.5;21.5;20.75;15/08/2003;HD;;;;;;;;;;
47;16/08/2003;16/08/2003;16/08/2003 08:01;8;08:01;aoû;2003;N;48;17.5;21.5;20.75;15/08/2003;HD;;;;;;;;;;
48;16/08/2003;16/08/2003;16/08/2003 09:01;9;09:01;aoû;2003;D;48;20.5;21.5;20.91666667;16/08/2003;N;;;;;;;;;;
48;16/08/2003;16/08/2003;16/08/2003 10:01;10;10:01;aoû;2003;D;48;24.5;21.5;21.58333333;16/08/2003;N;;;;;;;;;;
48;16/08/2003;16/08/2003;16/08/2003 11:01;11;11:01;aoû;2003;D;48;23.5;22;22.5;16/08/2003;N;;;;;;;;;;
48;16/08/2003;16/08/2003;16/08/2003 12:01;12;12:01;aoû;2003;D;48;26;22;22.91666667;16/08/2003;N;;;;;;;;;;
48;16/08/2003;16/08/2003;16/08/2003 13:01;13;13:01;aoû;2003;D;48;25.5;22;23.08333333;16/08/2003;N;;;;;;;;;;
48;16/08/2003;16/08/2003;16/08/2003 14:01;14;14:01;aoû;2003;D;48;27;22.5;23;16/08/2003;N;;;;;;;;;;
48;16/08/2003;16/08/2003;16/08/2003 15:01;15;15:01;aoû;2003;D;48;22;22.5;22.75;16/08/2003;N;;;;;;;;;;
48;16/08/2003;16/08/2003;16/08/2003 16:01;16;16:01;aoû;2003;D;48;24;22.5;22.91666667;16/08/2003;N;;;;;;;;;;
48;16/08/2003;16/08/2003;16/08/2003 17:01;17;17:01;aoû;2003;D;48;31;22.5;25.16666667;16/08/2003;N;;;;;;;;;;
48;16/08/2003;16/08/2003;16/08/2003 18:01;18;18:01;aoû;2003;D;48;32;22.5;27.08333333;16/08/2003;N;;;;;;;;;;
48;16/08/2003;16/08/2003;16/08/2003 19:01;19;19:01;aoû;2003;D;48;24.5;23;25.08333333;16/08/2003;N;;;;;;;;;;
48;16/08/2003;16/08/2003;16/08/2003 20:01;20;20:01;aoû;2003;D;48;23.5;23;23.41666667;16/08/2003;N;;;;;;;;;;
48;16/08/2003;16/08/2003;16/08/2003 21:01;21;21:01;aoû;2003;D;48;22;23;23;16/08/2003;N;;;;;;;;;;
48;16/08/2003;16/08/2003;16/08/2003 22:01;22;22:01;aoû;2003;N;48;20;23;22.33333333;16/08/2003;N;;;;;;;;;;
48;16/08/2003;16/08/2003;16/08/2003 23:01;23;23:01;aoû;2003;N;48;19;22.5;22.16666667;16/08/2003;N;;;;;;;;;;
48;17/08/2003;17/08/2003;17/08/2003 00:01;0;00:01;aoû;2003;N;49;19.5;22.5;22.08333333;16/08/2003;N;;;;;;;;;;
48;17/08/2003;17/08/2003;17/08/2003 01:01;1;01:01;aoû;2003;N;49;20;22.5;21.83333333;16/08/2003;N;;;;;;;;;;
48;17/08/2003;17/08/2003;17/08/2003 02:01;2;02:01;aoû;2003;N;49;19.5;22.5;21.75;16/08/2003;N;;;;;;;;;;
48;17/08/2003;17/08/2003;17/08/2003 03:01;3;03:01;aoû;2003;N;49;18;22;21.41666667;16/08/2003;N;;;;;;;;;;
48;17/08/2003;17/08/2003;17/08/2003 04:01;4;04:01;aoû;2003;N;49;18.5;22;21.33333333;16/08/2003;N;;;;;;;;;;
48;17/08/2003;17/08/2003;17/08/2003 05:01;5;05:01;aoû;2003;N;49;18;22;21.16666667;16/08/2003;N;;;;;;;;;;
48;17/08/2003;17/08/2003;17/08/2003 06:01;6;06:01;aoû;2003;N;49;18.5;22;20.91666667;16/08/2003;N;;;;;;;;;;
48;17/08/2003;17/08/2003;17/08/2003 07:01;7;07:01;aoû;2003;N;49;18.5;21.5;20.91666667;16/08/2003;N;;;;;;;;;;
48;17/08/2003;17/08/2003;17/08/2003 08:01;8;08:01;aoû;2003;N;49;20;21.5;20.91666667;16/08/2003;N;;;;;;;;;;
49;17/08/2003;17/08/2003;17/08/2003 09:01;9;09:01;aoû;2003;D;49;22;22;21.41666667;17/08/2003;N;;;;;;;;;;
49;17/08/2003;17/08/2003;17/08/2003 10:01;10;10:01;aoû;2003;D;49;24.5;22;22.33333333;17/08/2003;N;;;;;;;;;;
49;17/08/2003;17/08/2003;17/08/2003 11:01;11;11:01;aoû;2003;D;49;26;22;22.91666667;17/08/2003;N;;;;;;;;;;
49;17/08/2003;17/08/2003;17/08/2003 12:01;12;12:01;aoû;2003;D;49;27.5;22;24.25;17/08/2003;N;;;;;;;;;;
49;17/08/2003;17/08/2003;17/08/2003 13:01;13;13:01;aoû;2003;D;49;31.5;22.5;28.75;17/08/2003;N;;;;;;;;;;
49;17/08/2003;17/08/2003;17/08/2003 14:01;14;14:01;aoû;2003;D;49;33;22.5;30.25;17/08/2003;N;;;;;;;;;;
49;17/08/2003;17/08/2003;17/08/2003 15:01;15;15:01;aoû;2003;D;49;28.5;22.5;27.91666667;17/08/2003;N;;;;;;;;;;
49;17/08/2003;17/08/2003;17/08/2003 16:01;16;16:01;aoû;2003;D;49;36;22.5;28.41666667;17/08/2003;N;;;;;;;;;;
49;17/08/2003;17/08/2003;17/08/2003 17:01;17;17:01;aoû;2003;D;49;35.5;22.5;31.25;17/08/2003;N;;;;;;;;;;
49;17/08/2003;17/08/2003;17/08/2003 18:01;18;18:01;aoû;2003;D;49;33.5;22.5;30.58333333;17/08/2003;N;;;;;;;;;;
49;17/08/2003;17/08/2003;17/08/2003 19:01;19;19:01;aoû;2003;D;49;27.5;22.5;27.5;17/08/2003;N;;;;;;;;;;
49;17/08/2003;17/08/2003;17/08/2003 20:01;20;20:01;aoû;2003;D;49;24;22.5;25.5;17/08/2003;N;;;;;;;;;;
49;17/08/2003;17/08/2003;17/08/2003 21:01;21;21:01;aoû;2003;D;49;21;22.5;24.08333333;17/08/2003;N;;;;;;;;;;
49;17/08/2003;17/08/2003;17/08/2003 22:01;22;22:01;aoû;2003;N;49;19.5;22;22.41666667;17/08/2003;N;;;;;;;;;;
49;17/08/2003;17/08/2003;17/08/2003 23:01;23;23:01;aoû;2003;N;49;19;22;21.66666667;17/08/2003;N;;;;;;;;;;
49;18/08/2003;18/08/2003;18/08/2003 00:01;0;00:01;aoû;2003;N;50;18;22;21.5;17/08/2003;N;;;;;;;;;;
49;18/08/2003;18/08/2003;18/08/2003 01:01;1;01:01;aoû;2003;N;50;17.5;21.5;21.08333333;17/08/2003;N;;;;;;;;;;
49;18/08/2003;18/08/2003;18/08/2003 02:01;2;02:01;aoû;2003;N;50;16.5;21.5;20.91666667;17/08/2003;N;;;;;;;;;;
49;18/08/2003;18/08/2003;18/08/2003 03:01;3;03:01;aoû;2003;N;50;18;21;20.91666667;17/08/2003;N;;;;;;;;;;
49;18/08/2003;18/08/2003;18/08/2003 04:01;4;04:01;aoû;2003;N;50;16.5;21;20.41666667;17/08/2003;N;;;;;;;;;;
49;18/08/2003;18/08/2003;18/08/2003 05:01;5;05:01;aoû;2003;N;50;16;21;20.25;17/08/2003;N;;;;;;;;;;
49;18/08/2003;18/08/2003;18/08/2003 06:01;6;06:01;aoû;2003;N;50;15.5;20.5;20.25;17/08/2003;N;;;;;;;;;;
49;18/08/2003;18/08/2003;18/08/2003 07:01;7;07:01;aoû;2003;N;50;14.5;20.5;19.83333333;17/08/2003;N;;;;;;;;;;
49;18/08/2003;18/08/2003;18/08/2003 08:01;8;08:01;aoû;2003;N;50;16;20;19.75;17/08/2003;N;;;;;;;;;;
50;18/08/2003;18/08/2003;18/08/2003 09:01;9;09:01;aoû;2003;D;50;19.5;20.5;20;18/08/2003;HD;;;;;;;;;;
50;18/08/2003;18/08/2003;18/08/2003 10:01;10;10:01;aoû;2003;D;50;23;21;21.66666667;18/08/2003;HD;;;;;;;;;;
50;18/08/2003;18/08/2003;18/08/2003 11:01;11;11:01;aoû;2003;D;50;33;21;27.16666667;18/08/2003;HD;;;;;;;;;;
50;18/08/2003;18/08/2003;18/08/2003 12:01;12;12:01;aoû;2003;D;50;35;23.5;27.08333333;18/08/2003;HD;;;;;;;;;;
50;18/08/2003;18/08/2003;18/08/2003 13:01;13;13:01;aoû;2003;D;50;36.5;22;25.58333333;18/08/2003;HD;;;;;;;;;;
50;18/08/2003;18/08/2003;18/08/2003 14:01;14;14:01;aoû;2003;D;50;45.5;22;31.66666667;18/08/2003;HD;;;;;;;;;;
50;18/08/2003;18/08/2003;18/08/2003 15:01;15;15:01;aoû;2003;D;50;41.5;22;32.5;18/08/2003;HD;;;;;;;;;;
50;18/08/2003;18/08/2003;18/08/2003 16:01;16;16:01;aoû;2003;D;50;40;22.5;32.25;18/08/2003;HD;;;;;;;;;;
50;18/08/2003;18/08/2003;18/08/2003 17:01;17;17:01;aoû;2003;D;50;40;22.5;32.58333333;18/08/2003;HD;;;;;;;;;;
50;18/08/2003;18/08/2003;18/08/2003 18:01;18;18:01;aoû;2003;D;50;37.5;23;31.75;18/08/2003;HD;;;;;;;;;;
50;18/08/2003;18/08/2003;18/08/2003 19:01;19;19:01;aoû;2003;D;50;34.5;23;30.75;18/08/2003;HD;;;;;;;;;;
50;18/08/2003;18/08/2003;18/08/2003 20:01;20;20:01;aoû;2003;D;50;25.5;23;28.33333333;18/08/2003;HD;;;;;;;;;;
50;18/08/2003;18/08/2003;18/08/2003 21:01;21;21:01;aoû;2003;D;50;21;22.5;25.5;18/08/2003;HD;;;;;;;;;;
50;18/08/2003;18/08/2003;18/08/2003 22:01;22;22:01;aoû;2003;N;50;18;22;24.33333333;18/08/2003;HD;;;;;;;;;;
50;18/08/2003;18/08/2003;18/08/2003 23:01;23;23:01;aoû;2003;N;50;16.5;22;23.16666667;18/08/2003;HD;;;;;;;;;;
50;19/08/2003;19/08/2003;19/08/2003 00:01;0;00:01;aoû;2003;N;51;15.5;21.5;22.33333333;18/08/2003;HD;;;;;;;;;;
50;19/08/2003;19/08/2003;19/08/2003 01:01;1;01:01;aoû;2003;N;51;15;21.5;21.66666667;18/08/2003;HD;;;;;;;;;;
50;19/08/2003;19/08/2003;19/08/2003 02:01;2;02:01;aoû;2003;N;51;14.5;21;21;18/08/2003;HD;;;;;;;;;;
50;19/08/2003;19/08/2003;19/08/2003 03:01;3;03:01;aoû;2003;N;51;13.5;21;20.66666667;18/08/2003;HD;;;;;;;;;;
50;19/08/2003;19/08/2003;19/08/2003 04:01;4;04:01;aoû;2003;N;51;13.5;20.5;20.25;18/08/2003;HD;;;;;;;;;;
50;19/08/2003;19/08/2003;19/08/2003 05:01;5;05:01;aoû;2003;N;51;12.5;20;19.91666667;18/08/2003;HD;;;;;;;;;;
50;19/08/2003;19/08/2003;19/08/2003 06:01;6;06:01;aoû;2003;N;51;12;20;19.33333333;18/08/2003;HD;;;;;;;;;;
50;19/08/2003;19/08/2003;19/08/2003 07:01;7;07:01;aoû;2003;N;51;12;19.5;19;18/08/2003;HD;;;;;;;;;;
50;19/08/2003;19/08/2003;19/08/2003 08:01;8;08:01;aoû;2003;N;51;13;19.5;18.91666667;18/08/2003;HD;;;;;;;;;;
51;19/08/2003;19/08/2003;19/08/2003 09:01;9;09:01;aoû;2003;D;51;17.5;19.5;19.08333333;19/08/2003;HD;;;;;;;;;;
51;19/08/2003;19/08/2003;19/08/2003 10:01;10;10:01;aoû;2003;D;51;23.5;20;20.41666667;19/08/2003;HD;;;;;;;;;;
51;19/08/2003;19/08/2003;19/08/2003 11:01;11;11:01;aoû;2003;D;51;30.5;20.5;24.16666667;19/08/2003;HD;;;;;;;;;;
51;19/08/2003;19/08/2003;19/08/2003 12:01;12;12:01;aoû;2003;D;51;28.5;21;26.25;19/08/2003;HD;;;;;;;;;;
51;19/08/2003;19/08/2003;19/08/2003 13:01;13;13:01;aoû;2003;D;51;35.5;21;29.41666667;19/08/2003;HD;;;;;;;;;;
51;19/08/2003;19/08/2003;19/08/2003 14:01;14;14:01;aoû;2003;D;51;46;21.5;32.5;19/08/2003;HD;;;;;;;;;;
51;19/08/2003;19/08/2003;19/08/2003 15:01;15;15:01;aoû;2003;D;51;50;22;32.41666667;19/08/2003;HD;;;;;;;;;;
51;19/08/2003;19/08/2003;19/08/2003 16:01;16;16:01;aoû;2003;D;51;46.5;22.5;31.83333333;19/08/2003;HD;;;;;;;;;;
51;19/08/2003;19/08/2003;19/08/2003 17:01;17;17:01;aoû;2003;D;51;45.5;22.5;32.33333333;19/08/2003;HD;;;;;;;;;;
51;19/08/2003;19/08/2003;19/08/2003 18:01;18;18:01;aoû;2003;D;51;35.5;23;30.75;19/08/2003;HD;;;;;;;;;;
51;19/08/2003;19/08/2003;19/08/2003 19:01;19;19:01;aoû;2003;D;51;33.5;23;30.33333333;19/08/2003;HD;;;;;;;;;;
51;19/08/2003;19/08/2003;19/08/2003 20:01;20;20:01;aoû;2003;D;51;28;23;29;19/08/2003;HD;;;;;;;;;;
51;19/08/2003;19/08/2003;19/08/2003 21:01;21;21:01;aoû;2003;D;51;23.5;23;27.16666667;19/08/2003;HD;;;;;;;;;;
51;19/08/2003;19/08/2003;19/08/2003 22:01;22;22:01;aoû;2003;N;51;21;23;25.75;19/08/2003;HD;;;;;;;;;;
51;19/08/2003;19/08/2003;19/08/2003 23:01;23;23:01;aoû;2003;N;51;20;22.5;24.66666667;19/08/2003;HD;;;;;;;;;;
51;20/08/2003;20/08/2003;20/08/2003 00:01;0;00:01;aoû;2003;N;52;19.5;22.5;23.83333333;19/08/2003;HD;;;;;;;;;;
51;20/08/2003;20/08/2003;20/08/2003 01:01;1;01:01;aoû;2003;N;52;18.5;22.5;23.08333333;19/08/2003;HD;;;;;;;;;;
51;20/08/2003;20/08/2003;20/08/2003 02:01;2;02:01;aoû;2003;N;52;18;22;22.58333333;19/08/2003;HD;;;;;;;;;;
51;20/08/2003;20/08/2003;20/08/2003 03:01;3;03:01;aoû;2003;N;52;18.5;22;22.16666667;19/08/2003;HD;;;;;;;;;;
51;20/08/2003;20/08/2003;20/08/2003 04:01;4;04:01;aoû;2003;N;52;18.5;21.5;21.91666667;19/08/2003;HD;;;;;;;;;;
51;20/08/2003;20/08/2003;20/08/2003 05:01;5;05:01;aoû;2003;N;52;18;21.5;21.66666667;19/08/2003;HD;;;;;;;;;;
51;20/08/2003;20/08/2003;20/08/2003 06:01;6;06:01;aoû;2003;N;52;18.5;21.5;21.33333333;19/08/2003;HD;;;;;;;;;;
51;20/08/2003;20/08/2003;20/08/2003 07:01;7;07:01;aoû;2003;N;52;17.5;21.5;21.25;19/08/2003;HD;;;;;;;;;;
51;20/08/2003;20/08/2003;20/08/2003 08:01;8;08:01;aoû;2003;N;52;18;21.5;21;19/08/2003;HD;;;;;;;;;;
52;20/08/2003;20/08/2003;20/08/2003 09:01;9;09:01;aoû;2003;D;52;19.5;21;20.91666667;20/08/2003;N;;;;;;;;;;
52;20/08/2003;20/08/2003;20/08/2003 10:01;10;10:01;aoû;2003;D;52;20;21;20.91666667;20/08/2003;N;;;;;;;;;;
52;20/08/2003;20/08/2003;20/08/2003 11:01;11;11:01;aoû;2003;D;52;23.5;21;21;20/08/2003;N;;;;;;;;;;
52;20/08/2003;20/08/2003;20/08/2003 12:01;12;12:01;aoû;2003;D;52;23;21;21.75;20/08/2003;N;;;;;;;;;;
52;20/08/2003;20/08/2003;20/08/2003 13:01;13;13:01;aoû;2003;D;52;26.5;21;22.58333333;20/08/2003;N;;;;;;;;;;
52;20/08/2003;20/08/2003;20/08/2003 14:01;14;14:01;aoû;2003;D;52;29;21.5;24.41666667;20/08/2003;N;;;;;;;;;;
52;20/08/2003;20/08/2003;20/08/2003 15:01;15;15:01;aoû;2003;D;52;33;21.5;26.58333333;20/08/2003;N;;;;;;;;;;
52;20/08/2003;20/08/2003;20/08/2003 16:01;16;16:01;aoû;2003;D;52;36;21.5;30.08333333;20/08/2003;N;;;;;;;;;;
52;20/08/2003;20/08/2003;20/08/2003 17:01;17;17:01;aoû;2003;D;52;42;22;31.41666667;20/08/2003;N;;;;;;;;;;
52;20/08/2003;20/08/2003;20/08/2003 18:01;18;18:01;aoû;2003;D;52;38.5;22;30.41666667;20/08/2003;N;;;;;;;;;;
52;20/08/2003;20/08/2003;20/08/2003 19:01;19;19:01;aoû;2003;D;52;30.5;22.5;29.66666667;20/08/2003;N;;;;;;;;;;
52;20/08/2003;20/08/2003;20/08/2003 20:01;20;20:01;aoû;2003;D;52;25.5;22.5;27.66666667;20/08/2003;N;;;;;;;;;;
52;20/08/2003;20/08/2003;20/08/2003 21:01;21;21:01;aoû;2003;D;52;22.5;22.5;25.66666667;20/08/2003;N;;;;;;;;;;
52;20/08/2003;20/08/2003;20/08/2003 22:01;22;22:01;aoû;2003;N;52;19.5;22.5;24.33333333;20/08/2003;N;;;;;;;;;;
52;20/08/2003;20/08/2003;20/08/2003 23:01;23;23:01;aoû;2003;N;52;17.5;22;23;20/08/2003;N;;;;;;;;;;
52;21/08/2003;21/08/2003;21/08/2003 00:01;0;00:01;aoû;2003;N;53;16;22;21.83333333;20/08/2003;N;;;;;;;;;;
52;21/08/2003;21/08/2003;21/08/2003 01:01;1;01:01;aoû;2003;N;53;15.5;21.5;21.25;20/08/2003;N;;;;;;;;;;
52;21/08/2003;21/08/2003;21/08/2003 02:01;2;02:01;aoû;2003;N;53;14.5;21.5;20.5;20/08/2003;N;;;;;;;;;;
52;21/08/2003;21/08/2003;21/08/2003 03:01;3;03:01;aoû;2003;N;53;13.5;21;20;20/08/2003;N;;;;;;;;;;
52;21/08/2003;21/08/2003;21/08/2003 04:01;4;04:01;aoû;2003;N;53;13.5;20.5;19.58333333;20/08/2003;N;;;;;;;;;;
52;21/08/2003;21/08/2003;21/08/2003 05:01;5;05:01;aoû;2003;N;53;13;20.5;19.08333333;20/08/2003;N;;;;;;;;;;
52;21/08/2003;21/08/2003;21/08/2003 06:01;6;06:01;aoû;2003;N;53;12.5;20;18.66666667;20/08/2003;N;;;;;;;;;;
52;21/08/2003;21/08/2003;21/08/2003 07:01;7;07:01;aoû;2003;N;53;11.5;20;18.33333333;20/08/2003;N;;;;;;;;;;
52;21/08/2003;21/08/2003;21/08/2003 08:01;8;08:01;aoû;2003;N;53;12;19.5;17.91666667;20/08/2003;N;;;;;;;;;;
53;21/08/2003;21/08/2003;21/08/2003 09:01;9;09:01;aoû;2003;D;53;14.5;19.5;18.25;21/08/2003;HD;;;;;;;;;;
53;21/08/2003;21/08/2003;21/08/2003 10:01;10;10:01;aoû;2003;D;53;18;19.5;19.5;21/08/2003;HD;;;;;;;;;;
53;21/08/2003;21/08/2003;21/08/2003 11:01;11;11:01;aoû;2003;D;53;33;20;25.08333333;21/08/2003;HD;;;;;;;;;;
53;21/08/2003;21/08/2003;21/08/2003 12:01;12;12:01;aoû;2003;D;53;41;20.5;29.83333333;21/08/2003;HD;;;;;;;;;;
53;21/08/2003;21/08/2003;21/08/2003 13:01;13;13:01;aoû;2003;D;53;44;21;32.91666667;21/08/2003;HD;;;;;;;;;;
53;21/08/2003;21/08/2003;21/08/2003 14:01;14;14:01;aoû;2003;D;53;47.5;21.5;31.66666667;21/08/2003;HD;;;;;;;;;;
53;21/08/2003;21/08/2003;21/08/2003 15:01;15;15:01;aoû;2003;D;53;48;21.5;31.66666667;21/08/2003;HD;;;;;;;;;;
53;21/08/2003;21/08/2003;21/08/2003 16:01;16;16:01;aoû;2003;D;53;50;22;31.58333333;21/08/2003;HD;;;;;;;;;;
53;21/08/2003;21/08/2003;21/08/2003 17:01;17;17:01;aoû;2003;D;53;45.5;22.5;31.25;21/08/2003;HD;;;;;;;;;;
53;21/08/2003;21/08/2003;21/08/2003 18:01;18;18:01;aoû;2003;D;53;43.5;22.5;30.75;21/08/2003;HD;;;;;;;;;;
53;21/08/2003;21/08/2003;21/08/2003 19:01;19;19:01;aoû;2003;D;53;38;23;30.66666667;21/08/2003;HD;;;;;;;;;;
53;21/08/2003;21/08/2003;21/08/2003 20:01;20;20:01;aoû;2003;D;53;27.5;23;28.75;21/08/2003;HD;;;;;;;;;;
53;21/08/2003;21/08/2003;21/08/2003 21:01;21;21:01;aoû;2003;D;53;22.5;23;26.5;21/08/2003;HD;;;;;;;;;;
53;21/08/2003;21/08/2003;21/08/2003 22:01;22;22:01;aoû;2003;N;53;20.5;23;24.83333333;21/08/2003;HD;;;;;;;;;;
53;21/08/2003;21/08/2003;21/08/2003 23:01;23;23:01;aoû;2003;N;53;18.5;22.5;23.41666667;21/08/2003;HD;;;;;;;;;;
53;22/08/2003;22/08/2003;22/08/2003 00:01;0;00:01;aoû;2003;N;54;17;22.5;22.41666667;21/08/2003;HD;;;;;;;;;;
53;22/08/2003;22/08/2003;22/08/2003 01:01;1;01:01;aoû;2003;N;54;16;22;21.58333333;21/08/2003;HD;;;;;;;;;;
53;22/08/2003;22/08/2003;22/08/2003 02:01;2;02:01;aoû;2003;N;54;15;22;21.16666667;21/08/2003;HD;;;;;;;;;;
53;22/08/2003;22/08/2003;22/08/2003 03:01;3;03:01;aoû;2003;N;54;14;21.5;20.83333333;21/08/2003;HD;;;;;;;;;;
53;22/08/2003;22/08/2003;22/08/2003 04:01;4;04:01;aoû;2003;N;54;13;21;20.16666667;21/08/2003;HD;;;;;;;;;;
53;22/08/2003;22/08/2003;22/08/2003 05:01;5;05:01;aoû;2003;N;54;12.5;21;20.08333333;21/08/2003;HD;;;;;;;;;;
53;22/08/2003;22/08/2003;22/08/2003 06:01;6;06:01;aoû;2003;N;54;13;20.5;19.66666667;21/08/2003;HD;;;;;;;;;;
53;22/08/2003;22/08/2003;22/08/2003 07:01;7;07:01;aoû;2003;N;54;13.5;20.5;19.75;21/08/2003;HD;;;;;;;;;;
53;22/08/2003;22/08/2003;22/08/2003 08:01;8;08:01;aoû;2003;N;54;14.5;20;19.5;21/08/2003;HD;;;;;;;;;;
54;22/08/2003;22/08/2003;22/08/2003 09:01;9;09:01;aoû;2003;D;54;16.5;20;19.66666667;22/08/2003;HD;;;;;;;;;;
54;22/08/2003;22/08/2003;22/08/2003 10:01;10;10:01;aoû;2003;D;54;20;20.5;20.25;22/08/2003;HD;;;;;;;;;;
54;22/08/2003;22/08/2003;22/08/2003 11:01;11;11:01;aoû;2003;D;54;37;20.5;27.41666667;22/08/2003;HD;;;;;;;;;;
54;22/08/2003;22/08/2003;22/08/2003 12:01;12;12:01;aoû;2003;D;54;40.5;21;29.5;22/08/2003;HD;;;;;;;;;;
54;22/08/2003;22/08/2003;22/08/2003 13:01;13;13:01;aoû;2003;D;54;46;21.5;31.25;22/08/2003;HD;;;;;;;;;;
54;22/08/2003;22/08/2003;22/08/2003 14:01;14;14:01;aoû;2003;D;54;48;22.5;30.83333333;22/08/2003;HD;;;;;;;;;;
54;22/08/2003;22/08/2003;22/08/2003 15:01;15;15:01;aoû;2003;D;54;49;23;31;22/08/2003;HD;;;;;;;;;;
54;22/08/2003;22/08/2003;22/08/2003 16:01;16;16:01;aoû;2003;D;54;49.5;23;31.5;22/08/2003;HD;;;;;;;;;;
54;22/08/2003;22/08/2003;22/08/2003 17:01;17;17:01;aoû;2003;D;54;47.5;23.5;31.41666667;22/08/2003;HD;;;;;;;;;;
54;22/08/2003;22/08/2003;22/08/2003 18:01;18;18:01;aoû;2003;D;54;43.5;24;30.66666667;22/08/2003;HD;;;;;;;;;;
